날짜,S&P 500,러셀 3000,니케이 225,항셍,홍콩 H,대만 가권,상해종합,영국 FTSE 100,프랑스 CAC 40,독일 DAX,KOSPI,인도 SENSEX,에너지,화학,금속및광물,기타 소재,건설,기타자본재,상업서비스,운송,자동차및부품,내구소비재및의류,소비자서비스,미디어,유통,음식료및담배,생활용품,의료,은행,보험,증권,기타금융,소프트웨어,하드웨어,반도체,디스플레이,통신서비스,유틸리티,블루칩30,모멘텀,경기방어주,고배당주,베타플러스,Low Vol,배당성장,Big Vol 지수,FnGuide 컨트래리안,FnGuide 퀄리티밸류 지수,대형가치,대형성장,대형순수가치,대형순수성장,중형가치,중형성장,중형순수가치,중형순수성장,소형가치,소형성장,소형순수가치,소형순수성장,중대형가치,중대형성장,중대형순수가치,중대형순수성장,중소형가치,중소형순수가치,중소형성장,중소형순수성장,채권,20년채권,채권인버스,현금
2016-06-01,2098.86,1236.62,15575.92,20794.37,8712.89,8666.58,2929.61,6504.33,4237.48,9680.09,1970.35,26999.72,6405.77,8809.08,3875.97,1892.05,4445.95,7453.62,5748.6,3377.82,11830.33,10397.54,4727.76,2320.39,7364.16,8853.38,78505.39,10059.58,2162.91,10937.61,1793.67,190.79,2184.68,935.69,7476.0,486.33,653.84,2645.69,6690.47,20928.47,3585.76,10978.02,5354.57,12397.02,16645.12,18732.28,24546.06,20843.7,5149.61,2665.69,10489.6,1784.67,8683.11,2541.99,12351.92,1324.29,6736.84,911.55,27779.63,1307.7,5324.73,2820.71,11798.3,2675.05,7591.51,16655.3,1599.61,1437.13,290.9755099147011,773.5244883932187,34.367153451957115,190.57390014073138
2016-07-01,2173.6,1284.27,16569.27,21891.37,8958.97,8984.41,2979.34,6724.43,4439.81,10337.5,2016.19,28051.86,6578.53,8882.74,4224.21,1954.42,4843.93,7816.61,6026.51,3393.08,11833.51,9874.35,4562.44,2297.97,6973.74,8282.18,71005.78,9814.85,2340.33,10828.48,2012.26,191.61,2221.13,1006.6,7986.35,560.04,691.24,2700.79,6690.47,20675.03,3582.26,11507.06,5495.84,12301.16,16338.7,18724.75,24035.17,21473.25,5392.51,2688.55,11133.2,1761.62,9045.01,2521.53,12867.44,1288.78,6892.96,913.06,29156.44,1294.71,5572.53,2845.12,12513.3,2676.17,7843.5,17433.48,1591.73,1422.13,293.07894733577126,784.7079749723981,34.120499240579434,190.96211132323612
2016-08-01,2170.95,1284.48,16887.4,22976.88,9541.8,9068.85,3085.49,6781.51,4438.22,10592.69,2034.65,28452.17,6567.57,9050.78,4222.74,1781.53,4858.67,8144.63,6263.15,3596.19,11960.17,9401.21,4540.69,2063.7,6933.39,7760.86,68284.37,9500.22,2454.55,11181.53,1850.3,189.34,2369.02,1055.02,8175.5,530.69,679.61,2565.65,6690.47,20449.6,3558.93,11475.92,5697.94,12275.68,16045.08,17458.95,23236.76,21362.69,5522.94,2742.7,11440.49,1806.97,9021.03,2351.04,13016.32,1179.8,6577.82,859.68,28012.76,1205.25,5689.59,2878.19,12859.4,2659.98,7651.92,17334.91,1489.94,1303.34,291.1029909705236,774.1268757013481,34.35210324243141,190.6391745873472
2016-09-01,2168.27,1284.6,16449.84,23297.15,9581.93,9166.85,3004.7,6899.33,4448.26,10511.02,2043.63,27865.96,6979.91,8756.36,4183.48,1743.06,5076.59,7989.1,5985.92,3657.61,12287.07,9797.48,4400.96,2130.4,6821.82,8072.93,69772.44,9455.98,2412.36,11454.96,1829.38,209.27,2434.42,1033.22,8821.91,512.2,694.49,2408.09,6690.47,21210.75,3599.66,11624.6,5713.73,12410.34,16295.22,17512.28,23786.71,21217.24,5504.66,2771.66,11590.77,1864.54,9035.2,2360.19,12756.25,1191.14,6619.35,874.82,27974.95,1228.43,5686.49,2898.13,12968.32,2693.84,7684.53,17198.42,1505.55,1325.25,293.2064283915937,785.314170160794,34.10566424090962,191.15106366870302
2016-10-01,2126.15,1255.42,17425.02,22934.54,9559.39,9290.12,3100.49,6954.22,4509.26,10665.01,2008.19,27930.21,6834.42,8788.56,4226.36,1722.51,4950.28,8006.88,5479.2,3434.02,12148.13,9458.95,4175.0,2018.83,6852.93,7472.85,61589.75,7986.24,2679.86,11923.41,1820.27,200.5,2329.97,1055.01,8834.5,501.24,693.77,2232.4,6690.47,20368.35,3447.09,11775.36,5742.22,12523.3,15558.63,16552.85,22234.9,21267.9,5618.94,2696.98,12101.41,1783.4,8746.04,2166.25,12621.12,1093.56,6347.51,779.62,27834.01,1122.02,5781.97,2803.39,13442.11,2545.69,7435.26,16948.64,1354.26,1215.72,286.53491980355307,749.5766847360852,34.89976023465466,190.23378591889096
2016-11-01,2198.81,1308.29,18308.48,22789.77,9838.06,9240.71,3250.03,6783.79,4578.34,10640.3,1983.48,26652.81,6948.85,8533.66,4426.77,1676.39,4471.71,7384.61,5139.48,3279.67,11340.13,9015.65,3961.91,1834.61,6907.23,7327.36,56489.95,7666.53,2655.62,12175.97,1730.12,181.29,2192.1,1116.89,9050.93,507.51,677.58,2123.11,6690.47,20196.64,3341.24,11586.63,5689.72,12457.66,15377.58,16731.68,21766.65,21224.26,5621.32,2642.12,11855.07,1703.47,8532.69,2070.84,12907.36,1045.45,6225.91,728.51,28119.57,1050.14,5804.43,2729.77,13252.36,2447.52,7265.44,17358.24,1281.29,1152.8,276.2726948098473,695.8846279768491,36.196121396950915,188.77026411582
2016-12-01,2238.83,1331.72,19114.37,22000.56,9394.87,9253.5,3103.64,7142.83,4862.31,11481.06,2026.46,26626.46,6904.83,9512.54,4639.99,1701.42,4879.12,7488.09,5036.4,3124.91,12086.8,9567.47,3889.09,1995.11,6823.85,7185.66,58343.41,8039.77,2682.04,11406.37,1756.26,175.02,2148.37,1159.29,9555.53,570.52,671.09,2050.3,6690.47,20058.93,3345.99,11589.55,5884.11,12414.73,15577.37,17144.26,22172.3,22115.49,5782.44,2693.75,12215.25,1719.05,8701.26,2165.89,12774.08,1089.65,6454.19,760.39,29011.63,1104.02,5961.86,2793.59,13545.6,2502.64,7462.59,17740.28,1339.79,1201.97,278.67358802783644,707.9795234565668,35.88427619125898,189.608525430255
2017-01-01,2278.87,1355.47,19041.34,23360.78,9804.05,9447.95,3159.17,7099.15,4748.9,11535.31,2067.57,27655.96,6865.32,9570.24,4842.63,1638.3,4773.55,7407.12,4722.33,3082.97,11404.09,9699.58,3730.55,2133.15,7083.38,7109.03,58401.83,7518.93,2811.65,11193.75,1918.69,169.61,2151.82,1265.6,11001.95,561.55,668.9,1981.03,6690.47,20384.89,3422.7,11623.78,6064.08,12321.17,15531.04,16915.42,21934.43,22099.44,5931.01,2784.61,12359.48,1776.53,8589.43,2123.23,12590.57,1059.05,6396.52,717.71,29088.55,1042.73,6129.65,2872.18,13649.91,2532.9,7404.72,17675.02,1285.15,1150.99,276.782619033137,698.3713841476866,36.12943628805962,189.50546051454577
2017-02-01,2363.64,1402.83,19118.99,23740.73,10297.96,9750.47,3241.73,7263.44,4858.58,11834.41,2091.64,28743.32,6997.89,9789.33,4926.5,1709.34,5081.47,7428.93,4751.31,3312.91,12046.36,10212.17,4085.24,2081.2,7537.99,7286.4,57794.15,7924.55,2841.61,11057.42,1958.12,184.5,2214.79,1241.74,9728.54,518.56,704.7,2050.99,6690.47,20542.97,3482.51,11952.24,6066.75,12670.69,15773.64,17657.67,22847.58,22953.31,6051.04,2752.42,12777.97,1752.04,9120.01,2257.07,13267.09,1128.08,6532.5,732.5,29810.73,1096.72,6254.31,2866.06,14141.1,2595.68,7730.97,18306.72,1336.56,1207.28,277.39877746961207,701.4807370516988,36.049185548755574,189.76312280381882
2017-03-01,2362.72,1401.5,18909.26,24111.59,10273.67,9811.52,3222.51,7322.92,5122.51,12312.87,2160.23,29620.5,7617.14,10059.34,4968.44,1637.96,5123.13,7673.38,4814.98,3371.83,11961.68,10771.44,4082.5,2158.65,7594.79,7098.56,53947.76,7749.38,2903.74,11375.3,2009.81,175.19,2409.03,1332.54,10409.91,562.09,763.67,2145.14,6690.47,20873.86,3693.3,12259.95,6352.86,12902.52,15876.53,17646.45,23044.21,23378.9,6325.34,2827.23,13211.53,1793.07,9351.04,2290.11,13441.79,1145.18,6596.3,741.42,30287.17,1098.61,6533.52,2950.87,14440.26,2669.7,7866.89,18569.57,1354.78,1217.4,277.9087016929018,704.0597103496829,35.983040254170696,190.2612698964134
2017-04-01,2384.2,1414.84,19202.5,24615.13,10219.89,9872.0,3154.66,7203.94,5267.33,12438.01,2205.44,29918.4,7643.75,9541.47,4642.86,1648.82,5214.84,7651.22,5242.53,3351.09,11184.51,11025.42,4091.09,2175.12,8055.49,7341.31,57481.16,8013.15,3022.84,11655.08,2074.45,178.9,2393.18,1434.0,11103.27,567.05,746.67,2099.51,6690.47,21357.98,3759.14,12324.99,6447.89,13079.33,16195.84,17983.9,23599.26,23804.53,6391.9,2930.08,13234.55,1857.15,9431.8,2335.31,14016.27,1178.44,6653.53,765.27,30486.47,1178.18,6629.35,3053.63,14604.47,2714.2,7940.69,18831.26,1388.56,1274.64,277.7174801091681,703.090820840027,36.00781627454309,190.38151229807417
2017-05-01,2411.8,1426.1,19650.57,25660.65,10602.97,10040.72,3117.18,7519.95,5283.63,12615.06,2347.38,31145.8,8179.88,10434.97,4900.75,1774.51,5592.82,8500.17,5268.89,3751.64,12740.3,12007.6,4386.03,2226.73,8907.67,8063.53,64796.31,8717.38,3162.66,12522.22,2306.33,191.04,2544.61,1451.48,11833.67,620.5,791.15,2012.96,6690.47,23203.25,3929.41,13189.99,6978.83,14123.57,17706.72,20389.87,25203.27,25767.55,6840.07,3136.84,14202.6,2015.84,10001.16,2488.01,14810.75,1242.16,7070.55,801.18,32521.6,1234.55,7060.74,3258.02,15606.22,2929.06,8430.1,20020.89,1466.88,1342.89,278.18491064718364,705.4575866664334,35.94731280260847,190.79033646372076
2017-06-01,2423.41,1436.82,20033.43,25764.58,10365.22,10395.07,3192.43,7312.72,5120.68,12325.12,2391.79,30921.61,7905.78,10195.12,5056.28,1718.83,5328.58,8561.99,4814.73,3831.75,12349.97,11692.97,4247.01,2142.06,8388.0,7935.42,60068.16,9124.02,3387.01,12322.05,2554.62,185.15,2600.53,1549.96,13676.62,688.16,805.26,1932.67,6690.47,23943.42,3953.03,13386.48,7146.85,14097.94,17234.35,20049.86,25478.59,26421.87,6971.7,3256.15,14550.57,2067.17,10045.28,2436.58,15078.92,1205.46,7245.68,804.54,33934.94,1242.85,7200.24,3361.37,15881.63,2941.75,8537.44,20570.98,1455.6,1341.77,278.0786764339983,704.9187815135529,35.96104573078795,190.70444903396307
2017-07-01,2425.53,1437.24,20195.48,25877.64,10416.2,10415.57,3203.04,7329.76,5140.6,12437.02,2396.0,31747.09,8032.36,10383.27,5282.17,1689.34,5419.61,8406.04,4865.51,3702.26,11810.38,11026.29,4079.62,2090.71,8375.5,7708.21,55710.46,8971.05,3429.17,13105.09,2544.22,186.83,2566.37,1593.39,13882.21,675.36,796.68,1985.67,6690.47,23859.12,3898.29,13522.84,7114.63,14241.21,17089.65,19475.78,25396.31,25927.7,7038.45,3255.89,14618.32,2031.51,9957.44,2373.48,15230.6,1175.32,7100.9,783.93,33476.63,1232.21,7271.33,3353.8,15974.9,2884.6,8419.23,20491.58,1417.64,1312.88,276.71887850522563,698.0247103007061,36.1377584862218,190.42960925873848
