Date,kodex200,kodex200x2,kbond3y,kbond10y,kbond20y,us500_UH,usbond10y_UH
2002-02-18,6968.457312838362,3752.6548522108974,56616.10489101544,44626.50330208273,26348.98792711876,2539.8553150877137,6197.132172933307
2002-02-19,6897.567307608245,3675.737579628381,56680.54884763494,44699.04251662881,26432.848686318302,2499.4265294752163,6208.284603549088
2002-02-20,6848.531719483804,3622.920831227684,56647.23316337286,44708.14706720012,26441.81251993673,2539.54955701122,6204.782294679972
2002-02-21,6948.295897136633,3727.926403117062,56668.278814524434,44876.4659681731,26639.106006928418,2484.6933069244674,6200.4008409183325
2002-02-22,6990.237553787113,3772.3696529326494,56669.24577325024,44885.545182732814,26648.066802099707,2521.5637444597915,6233.4922663359375
2002-02-25,6983.477157530472,3764.504137730799,56675.92958704021,44895.6951601952,26658.299831327105,2566.889790930157,6233.836607609723
2002-02-26,7070.574117231104,3857.837222640501,56729.54321441188,44904.77826512275,26667.26708286855,2564.505335517332,6209.544337341494
2002-02-27,7264.199976967634,4068.54725213734,56739.61903011777,44913.86320770523,26676.237350791416,2578.124429277515,6259.627577549222
2002-02-28,7239.854524913138,4040.662844765464,56820.405137404334,44922.9499883144,26685.21063611032,2559.7860626154265,6226.897439114852
2002-03-04,7367.536420777818,4182.575599036458,56729.85082673795,45199.151008863184,27011.52810735015,2654.403264826577,6141.453040288715
2002-03-05,7445.507120445185,4270.473358405799,56734.58965502655,45208.19644104713,27020.495770228023,2642.292883060167,6134.521289568139
2002-03-06,7450.09567870779,4275.093059966529,56679.66281241326,45217.243683438624,27029.46641031541,2673.462718426372,6117.247690936544
2002-03-07,7314.955667266637,4119.353448608492,56680.629965389824,45226.292736399904,27038.440028600675,2664.0749397294594,6040.216449600982
2002-03-08,7272.254090558037,4070.6382357037432,56620.587146211525,44626.3622693904,26319.26031708096,2674.8718984996867,5992.858865167575
2002-03-11,7276.822219565525,4075.138422199797,56595.22034001037,44573.39078581801,26254.982009086976,2686.115798327517,6005.478356778182
2002-03-12,7452.224696734151,4270.980379235209,56632.911141920966,44645.74531929804,26338.42771668749,2687.5810587111664,6017.084742560449
2002-03-13,7478.697999149094,4300.680826149198,56578.628562474405,44528.57996580082,26198.388344553536,2665.7147492389945,6043.778496420695
2002-03-14,7548.235966771613,4380.0089602187045,56589.39061974191,44537.77179171745,26207.416221450367,2665.277343132572,5999.884436723163
2002-03-15,7558.478992768742,4391.2359079893495,56524.60915107442,44546.96551505958,26216.44720932333,2692.103903859689,6025.189787990059
2002-03-18,7625.223453694392,4468.126555663205,56569.86188790433,44557.22200351298,26226.729976626844,2698.0817112896425,6050.739835604874
2002-03-19,7809.879857231645,4683.857774697561,56510.65647283093,44566.41974187111,26235.767619955182,2718.1765538633003,6051.612254797175
2002-03-20,7789.773771113359,4659.03483425265,56543.28047692711,43765.455958884704,25290.93955243477,2665.6162995316804,6019.444993484554
2002-03-21,7774.6089477895475,4640.192232081077,56543.51962700197,43866.726097363055,25406.256200121352,2668.7919989050124,6028.911271343907
2002-03-22,7895.033987966695,4783.241316083323,56586.92211008028,43876.05772035561,25415.331299367983,2666.2279062461143,6032.345024843187
2002-03-25,7729.473874719893,4581.909377600987,56594.42275792089,43947.93051724826,25496.86164643141,2639.255116514014,6042.3318244828015
2002-03-26,7759.508206691685,4616.826204921413,56589.218626711154,43895.71709843332,25434.53703838271,2650.1834536880506,6059.763410512609
2002-03-27,7959.781286735982,4854.450791680518,56616.43455245934,43905.05488858528,25443.622239527547,2652.526338427098,6050.912056752357
2002-03-28,7869.033967356076,4743.030203248752,56670.6354718532,43914.39466513435,25452.71068590072,2651.369673834841,6021.745246019426
2002-03-29,7901.198478441171,4781.08905710472,56659.88649925876,43923.73642850306,25461.80237866138,2649.163541731045,6017.185287609236
2002-04-01,7721.452860148739,4562.836591567901,56667.34907560732,43934.12621105898,25472.110050891748,2653.529563214702,6016.551774874062
2002-04-02,8001.624294044423,4893.27184337325,56618.89412644571,43912.72653185838,25445.55728347517,2641.9333433690035,6058.1887034301135
2002-04-03,8111.529499468302,5026.955688283117,56630.00510736169,43922.07997125463,25454.660363815976,2623.382258670049,6085.107976214597
2002-04-04,8093.543102529854,5003.904246768763,56635.721793737575,43931.435402939576,25463.766700759526,2615.444030800508,6101.171236314551
2002-04-08,7921.924851465941,4790.940701838324,56639.58750543736,43951.19868329813,25484.93928799869,2616.930416097337,6106.45864836278
2002-04-09,7824.7623260342225,4672.696341311524,56623.740867781016,43960.56031728773,25494.05645714672,2601.3745673660496,6126.554564688251
2002-04-10,7540.276829211927,4332.220554559308,56634.94587995111,44000.70190531928,25538.87502483186,2630.040476832949,6116.981865328152
2002-04-11,7599.306835623575,4399.397951205081,56662.341608150295,44010.06202854063,25547.997495441945,2566.1920523987937,6130.1311274413065
2002-04-12,7741.75807239722,4563.67056126681,56695.109033355526,44019.42414290992,25557.123224592968,2589.353849351733,6157.317708112459
2002-04-15,7921.738287950799,4775.17460750505,56729.77548982343,44029.83655957274,25567.469485451973,2561.6625157614567,6154.0074788796765
2002-04-16,7987.870749283261,4854.183014867625,56719.203464178776,44039.20288051236,25576.602169985985,2618.032978459452,6122.918799134444
2002-04-17,8266.13314625207,5191.647944538376,56714.104836587314,44203.08313016633,25765.20959055284,2598.832758822352,6076.622801658051
2002-04-18,8320.267243762755,5258.864266236816,56752.295833234064,44150.446744583176,25702.08934245536,2576.725923726694,6058.221347558418
2002-04-19,8185.598765377325,5087.835565405791,56768.796429702576,44159.802434488585,25711.227863110464,2584.143551405362,6063.522920820609
2002-04-22,8178.281234182805,5077.971792030539,56771.702501011736,44170.21175983823,25721.594243934967,2534.494598038521,6058.660979943797
2002-04-23,8251.5205392546,5168.156013815629,56793.606682639314,44241.56027087249,25802.93525399165,2518.6954653072,6053.114299943067
2002-04-24,8184.01136253215,5082.810951755876,56815.489761056815,44281.96937310483,25848.309574890016,2494.741685378192,6087.626175127621
2002-04-25,7807.384823579367,4614.224642983171,56837.35170575026,44384.70264981363,25966.48043998189,2478.08732209398,6052.009950471505
2002-04-26,7749.751207819797,4545.405024409934,56864.614985877306,44394.03501850581,25975.627597109786,2431.001654837737,6061.648903620311
2002-04-29,7472.109597157762,4219.033390403496,56910.07379601715,44404.42657880321,25986.01517857812,2411.519087548764,6023.528624460184
2002-04-30,7527.651904522234,4281.11972770645,56910.08522840793,44507.53402630949,26104.92101628769,2434.842514078345,6034.856503429231
2002-05-02,7652.904024962868,4422.940718817906,56921.959563285214,44526.17920621177,26125.011097102742,2443.7310794539194,6001.844053463074
2002-05-03,7610.811283777021,4373.619374714956,56943.72918741245,44535.50472503613,26134.17115426612,2409.680177732965,6006.9379631123975
2002-05-06,7325.271710366122,4044.784226323873,56961.98599916988,44829.18981259156,26477.06593204113,2357.2460679206515,5987.143950171315
2002-05-07,7338.360135803071,4058.628330789335,56940.2482033682,44838.468255928565,26486.21885626408,2345.849152396889,5984.929694961563
2002-05-08,7504.332292922157,4241.60482470242,56956.636162881085,44816.07209052746,26457.952101400337,2444.383923120101,5946.9440478071765
2002-05-09,7426.829186295014,4153.352479232107,56907.85417611926,44825.36009722275,26467.1129156226,2410.469824247068,5951.928906047476
2002-05-10,7236.769477394093,3940.149603056103,57011.2963925316,44834.65002883168,26476.27690168964,2360.61421455733,5963.8059638466175
2002-05-13,7280.280854757856,3986.9360801263024,57024.102379715616,44845.00960501065,26486.70510458855,2423.732590645469,5965.276350349854
2002-05-14,7456.209529545224,4179.024249703144,57045.85172485764,44854.303608925584,26495.875874264628,2459.7415799362147,5890.479536070485
2002-05-15,7693.044881783225,4443.874998677375,57034.911162484095,45022.396116278986,26692.65520210069,2446.684482131271,5900.479791234375
2002-05-16,7650.927766457009,4394.547122730125,57045.80688918003,45031.66520854139,26701.82414947666,2444.5050621778946,5901.863288792639
2002-05-17,7814.861213801048,4582.204949821298,57062.14905254838,45072.83551162113,26748.82605181833,2440.540554799337,5837.785346462181
2002-05-20,7713.289854208258,4462.402260791414,57064.09147010768,45083.17602927662,26759.27366012593,2398.763133905013,5829.280987923006
2002-05-21,7450.19706504957,4157.312986775454,57091.34788764839,45092.445283192246,26768.450828377223,2369.2817099716863,5825.321318888759
2002-05-22,7703.400999968259,4439.268684564268,57092.32206540997,45101.71644289793,26777.63114396422,2360.395415350544,5814.840666068271
2002-05-23,7535.902249606756,4245.548965800655,57103.197476196445,45271.09555001233,26976.92979000467,2383.4076278649504,5798.35961620523
2002-05-24,7638.968671057421,4361.039128859173,57119.52557941338,45184.047720338094,26871.34535036749,2347.364124236913,5786.575334216773
2002-05-27,7513.959677367479,4217.6478166548495,57121.43707387977,45194.38899309903,26881.811363749253,2329.4714687326746,5745.840468193957
2002-05-28,7606.417688446345,4320.806717325335,57137.785647920624,45203.65634872852,26891.00109713176,2323.831500945633,5762.860490874989
2002-05-29,7485.627009028156,4182.925474917799,57165.033852959736,45212.92560467972,26900.193972088226,2300.621200339389,5770.475257795579
2002-05-30,7318.061687888801,3995.025633935303,57257.824722884725,45222.19676134237,26909.389989692696,2281.446499398889,5762.260692372513
2002-05-31,7142.685990158119,3802.943432990075,57290.34406290105,45231.46981910619,26918.58915101948,2280.127770383602,5740.721390013367
2002-06-03,7223.785825995645,3888.7291072220623,57291.91501656736,45241.82194536264,26929.07356520119,2219.520222631169,5750.060395708587
2002-06-04,7234.051625034979,3899.195340335472,57329.90522678574,45251.099027377335,26938.279455494576,2217.3535849868367,5740.70009101408
2002-06-05,7249.988259630766,3915.787241442049,57334.95184667332,45260.37801170821,26947.488492885284,2245.334758518634,5742.115983618921
2002-06-07,7114.588807702184,3768.935715949684,57336.90853235872,45278.941688878986,26967.75440319904,2222.410532738563,5797.008344172675
2002-06-10,7259.512676360146,3921.9135019192304,57382.31833748944,45289.30468002202,26978.2579665592,2234.646145409982,5819.42927454876
2002-06-11,7278.290723844792,3941.6115848377217,57392.77735363599,45298.591498630085,26987.480670880806,2170.4119500962893,5777.300068047295
2002-06-12,7312.667891110787,3978.251627665556,57370.31394593397,45307.88022155089,26996.70652804774,2198.1620375983066,5830.835398742129
2002-06-14,7306.983011840779,3971.466334706072,57381.84419935372,45326.463381892754,27017.009452879058,2177.315312147412,5907.7048946323
2002-06-17,7190.309817513051,3844.039834299984,57410.81926905384,45336.83724932541,27027.53220039256,2244.6557428280403,5904.764895367805
2002-06-18,7197.034774453247,3850.650688901213,57454.28682587089,45346.13381474571,27036.77174945224,2250.111572189502,5878.657055830317
2002-06-19,6910.148570050627,3543.0828953164314,57530.73135640597,46201.26924839963,28054.642931162416,2190.949903545434,5914.531523472274
2002-06-20,6913.314594289775,3545.795290998098,57540.98099597776,46677.41992922661,28630.99087627577,2153.206447007065,5851.875131915916
2002-06-21,6931.375703394664,3563.7874646309924,57567.7658673733,46217.657918623554,28065.019151114047,2110.1169832077253,5854.101643747717
2002-06-24,6851.496924674415,3481.110244075106,57596.48503426883,46227.90652423357,28075.550243825302,2122.22162861342,5823.64289349185
2002-06-25,6760.309094148308,3387.9238439909973,57595.61800659419,46237.05651358559,28084.748084669256,2079.73252354082,5833.646559149472
2002-06-26,6286.721214605886,2912.7365436644805,57738.44933738501,47084.99389301929,29112.91872019001,2065.969046877688,5844.915301387981
2002-06-27,6365.773099472845,2985.5492778051566,57770.45985881442,47575.39948265113,29717.37276180256,2084.4734142788952,5761.985142046333
2002-06-28,6647.753886506335,3249.5972042570265,57713.76641175048,47584.307844308976,29726.47342451134,2092.1853227107667,5799.699026065367
2002-07-02,6676.696535656241,3277.403044162163,57776.5330450938,47603.262962918845,29748.12744314247,1995.8127722178328,5807.2870725124
2002-07-03,6733.0794211116845,3332.262386387206,57777.51891450687,47612.17654193613,29757.237524179847,2010.517839596108,5812.872686650054
2002-07-04,6871.7947405910745,3469.062854742608,57770.724365452246,47621.091789996375,29766.35039509289,2015.1337387937112,5825.381114191865
2002-07-05,7050.978845035684,3649.4534463998975,57771.710135748974,47630.0087074121,29775.466056735924,2085.4485295825075,5750.022578034195
2002-07-08,7003.716372389453,3599.978806028938,57656.294388192015,47640.06156142111,29786.002663234984,2050.964552219324,5754.200059545992
2002-07-09,7173.712178760309,3774.194970725722,57666.51900926088,47648.982030873936,29795.1243431982,1969.401877200112,5699.866094188512
2002-07-10,7089.573650576926,3685.092823852517,57638.10294784853,46968.27677780132,28941.79455020482,1893.1794549649808,5738.267352479529
2002-07-11,6809.480487057232,3393.3576207230126,57631.88557190957,47113.53241762256,29118.831852121064,1908.756551286806,5739.509868903496
2002-07-12,7078.889630171758,3661.354386696927,57632.86897313165,46884.22999265517,28833.40060066408,1893.119844971867,5768.098646257789
2002-07-15,6995.40063781237,3574.437662801752,57689.36913660037,46894.42088350887,28843.967228147325,1893.1582720917004,5728.03117615661
2002-07-16,6890.635864158075,3466.835413437198,57690.353518692784,46903.49723290244,28853.16393173174,1849.024335465833,5669.234368343737
2002-07-18,6914.728368235003,3490.5556087189448,57718.17817527725,46887.7686211372,28831.84335741933,1797.3004511595432,5722.135217362465
2002-07-19,6740.342852745564,3313.969601915894,57800.33637344447,47032.57858744972,29007.966190928702,1727.7945181147115,5724.778283692799
2002-07-22,6443.6796051969495,3021.753859556693,57803.295250675576,47042.763065945655,29018.54910631028,1669.3759295386008,5745.098051116556
2002-07-23,6646.439174178177,3211.465788106728,57918.76541810724,47051.82946147587,29027.75377241948,1634.2188872784964,5797.738795300352
2002-07-24,6449.266349945504,3020.439256817917,57900.71992168313,47060.89760434241,29036.961358243203,1734.6977625951777,5799.151271586008
2002-07-25,6453.8360265053625,3024.2641040181056,57904.987251244725,47069.96749488201,29046.17186470753,1728.6653160711512,5853.282000998272
2002-07-26,6208.323529796739,2793.714015371579,58020.554174960926,47079.03913343151,29055.38529273892,1775.7336582473731,5897.753213535954
2002-07-29,6239.054195023437,2820.950027172344,57976.37459248018,48020.55425348613,30215.53651018686,1877.3837095307008,5859.956084003889
2002-07-30,6463.1897975612,3023.20771742099,58002.78989550662,48029.45387492706,30224.67383559604,1890.8258043458927,5816.266468331007
2002-07-31,6407.357712098516,2970.5200451802266,57940.100048894295,48038.35514572968,30233.813924176964,1887.22806221518,5842.240648952851
2002-08-01,6308.880357424902,2878.761785082073,57994.46687285678,48047.25806619964,30242.95677676517,1837.6451825286235,5863.600897743691
2002-08-02,6240.953618610119,2816.337320500634,58076.66750529928,48056.162636642686,30252.10239419653,1798.7415918500376,5912.619287997522
2002-08-05,6012.256339978592,2609.505498796305,58160.831247283626,48066.21327057789,30262.69162916924,1755.5842179866495,6001.828202731392
2002-08-06,6001.169251586035,2599.4877223005788,58170.18927318105,48075.12135397797,30271.843214516102,1848.9227431560143,6060.953523213138
2002-08-07,6042.685513920923,2635.062398449015,58179.54880477648,48084.03108830795,30280.997567346927,1865.683279170818,6031.917199291435
2002-08-08,6084.20570318044,2670.8768576488487,58172.12359961183,48092.94247387383,30290.15468849864,1920.762370419284,5997.018584956751
2002-08-09,6157.011082990033,2734.395089174511,58164.75081739768,48101.85551098163,30299.314578808408,1922.808663962104,6023.509388605417
2002-08-12,6180.6439449224,2754.9739779756524,58220.96015506978,48111.9157012844,30309.92033960501,1907.103956186736,6029.873063011699
2002-08-13,6314.619929690676,2873.996052227345,58219.094715091065,48120.83225468941,30319.086207143937,1867.845403286355,6060.80810112131
2002-08-14,6342.653753947393,2899.0809456982147,58234.06296296281,48129.75046059409,30328.254846485845,1914.5211616013105,5981.493487192841
2002-08-16,6415.79752002792,2965.5084443264773,58233.207517818206,48147.59183112752,30348.669777564264,1939.5408691862976,5924.840371104507
2002-08-19,6413.869007600628,2963.2784713463875,58227.77972868781,48157.66158688426,30359.292814310487,1993.7830473417343,5954.507103807205
2002-08-20,6595.558104874785,3130.716375582728,58203.629124814775,48771.10129503705,31130.663364710683,1974.0030038436528,6009.252029568896
2002-08-21,6675.54242365028,3206.176664769498,58207.55902504541,48779.912861850935,31139.78744467645,1997.3969182831656,5981.161531513579
2002-08-22,6677.283056499998,3207.365200563529,58172.36720268384,48788.726020667214,31148.914198817016,2019.685171815502,5959.188627855375
2002-08-23,6632.070858752756,3163.447108891115,58148.515210794416,48797.5407717735,31158.043627916133,1996.681815682208,6041.893835825566
2002-08-26,6574.674467325973,3108.214801124,58160.25431582871,48807.51917849628,31168.659726020127,2009.440812706984,6040.98343349357
2002-08-27,6469.678908408373,3008.471605085333,58130.938152863535,48816.33732499783,31177.79494233192,1977.1359135558769,5998.488916322289
2002-08-28,6467.852250485164,3006.319114756946,58124.06775960006,48825.15706469053,31186.93283608244,1945.534906046481,6052.774596321217
2002-08-29,6480.257667616956,3017.398092176521,58173.03671572449,48833.97839786221,31196.07340805644,1946.379791507724,6078.788432434836
2002-08-30,6586.601655716348,3115.976849402569,58205.187971150524,48842.8013248008,31205.216659038862,1930.548921844436,6065.363562009705
2002-09-02,6729.180521979893,3250.4088518029785,58211.333446470446,48852.788986666346,31215.848829831244,1931.032809117018,6066.461752384698
2002-09-03,6620.5984184386025,3145.021471264372,58221.09830589004,48861.61531214949,31224.99787678817,1854.7549529868693,6119.8232226152695
2002-09-04,6454.348796317493,2986.5981672072508,58236.45567030909,48870.443232301484,31234.1496052374,1872.730553046158,6092.014498633989
2002-09-05,6424.758423811148,2958.763308719209,58318.97796651543,49096.38847364066,31520.8306609552,1850.751159378037,6095.879990761811
2002-09-06,6318.993560793972,2860.9023716503816,58362.185240734776,49105.17810431033,31529.965464848417,1893.265142362884,6103.2511506854125
2002-09-09,6235.88186747176,2785.2139051784834,58370.93098068608,49115.13869575264,31540.604620690337,1898.8644793229737,6070.285085669372
2002-09-10,6384.991249749344,2917.991280271613,58369.21201409434,49123.93168323799,31549.74515511924,1938.695618391955,6143.398661228731
2002-09-11,6489.9672846525245,3013.5010148997394,58333.883952574666,49132.72624491474,31558.88833849448,1917.8376608462768,6096.44608036952
2002-09-12,6631.981782726629,3144.930416689975,58298.73119031595,49141.52238106472,31568.034171583746,1880.7520400863327,6120.538652152389
2002-09-13,6430.767381513773,2953.6217333548047,58358.92491337591,49150.32009196981,31577.18265515496,1913.113138302876,6231.2874137967965
2002-09-16,6298.500277747055,2831.6770071885085,58426.678916941884,49160.28984010218,31587.83774349282,1919.3863773192768,6237.769839167023
2002-09-17,6508.204150881934,3019.8071598787,58329.58194584486,48698.70872593119,30992.505858193286,1873.240397395641,6249.931785195585
2002-09-18,6296.963596632472,2823.320529624161,58412.24688474032,48995.406755060736,31368.035639499667,1845.913494610625,6229.737763203209
2002-09-19,6297.97577824055,2823.8024387844475,58413.24360165143,49004.24542416582,31377.212102893736,1793.680820343263,6244.130421942625
2002-09-23,6069.050289266925,2618.091508141711,58453.90774202909,49059.3203057858,31445.59891347462,1807.6596181993573,6366.656550082368
2002-09-24,6013.052020840793,2569.3831966404377,58502.78622266173,49068.15706385236,31454.780836907743,1770.4980401347373,6360.970168979941
2002-09-25,5885.795245888124,2460.241853248331,58472.82521659638,49185.94220505536,31603.64451851931,1824.0565714710024,6347.402743999935
2002-09-26,5931.679746517692,2498.2299863676235,58493.5911855134,49085.70397392661,31472.674483521947,1851.781372874092,6336.458675206983
2002-09-27,5945.501601401279,2509.4958978169066,58508.70808837644,49094.54548432343,31481.86431285669,1786.3906875280445,6371.793784383608
2002-09-30,5799.534509018376,2385.896988660278,58542.69723909832,49286.40537341208,31725.77575700275,1765.3772328756754,6405.207545416157
2002-10-01,5846.851266930788,2424.468924817885,58552.11670689338,49331.74316218869,31781.978430732783,1849.9009917030808,6352.134186588228
2002-10-02,5809.352885159014,2393.0049981572947,58510.87859177827,49267.49285216848,31697.0226525748,1798.6940464315696,6385.88116665571
2002-10-04,5839.132527135062,2417.177976147034,58498.94263876555,49467.9888301518,31952.843737514413,1750.7123939530982,6398.090562519531
2002-10-07,5620.381317384116,2235.704179628066,58493.69713561598,49477.95524885757,31963.538041044467,1726.1222023281116,6461.441501134897
2002-10-08,5696.224296419306,2295.7054699815194,58503.36513006524,49486.74541266188,31972.713571142685,1762.251774075218,6481.372509594416
2002-10-09,5563.162969975596,2188.1059260606044,58171.653724417854,49495.53713811077,31981.891735190664,1716.4757366323638,6525.86931452385
2002-10-10,5230.436712672468,1926.0398715491824,58568.13148396397,49504.33042548165,31991.072533944483,1783.1827168442069,6528.876483895326
2002-10-11,5267.052825715347,1952.716245870978,58569.13086081072,49513.12527505203,32000.25596816047,1873.4336765077967,6524.949463065339
2002-10-14,5511.0,2133.3045806579776,58558.16453045412,49523.10078749133,32010.966140099288,1873.436982757783,6486.030554247898
2002-10-15,5646.0,2237.499719449152,58559.16373722984,49531.89897177018,32020.15528502172,1965.099462432315,6389.300465947458
2002-10-16,5670.0,2256.184632997055,58523.778652033536,49211.225394491856,31603.367558200487,1897.4527238891685,6327.165062267273
2002-10-17,5748.0,2317.919335798877,58499.801057199766,49220.089514301486,31612.595549117323,1941.549423480152,6315.16495764592
2002-10-18,5994.0,2515.972089632292,58504.01392807543,49228.95523075133,31621.826234551347,1957.511861912687,6356.098828148853
2002-10-21,5832.0,2379.594205684127,58538.33139918247,49238.99488021529,31632.565696734146,1965.831757241948,6235.360005542415
2002-10-22,5703.0,2273.965263948977,58539.33026753572,49247.86400197409,31641.80221332965,1963.513485720975,6267.692882594663
2002-10-23,5873.0,2409.1910457756803,58549.11807155963,49329.598312113805,31744.671287906527,1960.912778899254,6228.360667636966
2002-10-24,5851.0,2390.778307418273,58550.11712397116,49338.45672380287,31753.90574997128,1913.7362580001395,6234.052300626468
2002-10-25,5873.0,2408.396642233742,58588.03130353184,49347.31672625002,31763.142898322763,1953.1105274850383,6257.891065549834
2002-10-28,6084.0,2581.08700153841,58622.26831815551,49760.96639000462,32293.47859760255,1943.340403127265,6273.445574721352
2002-10-29,6045.0,2547.60693101235,58623.2686187657,49769.75230048915,32302.67806100336,1902.8062471189628,6271.071180225958
2002-10-30,5903.0,2427.533707945395,58678.020775775774,49778.539762234206,32311.88014506104,1945.7513998878192,6344.556827097468
2002-10-31,5873.0,2402.4934140268483,58679.02202771759,49935.65018979088,32513.6394647781,1912.6715429141327,6333.813642599812
2002-11-01,5795.0,2338.3155411424577,58688.55988871595,49944.41221884799,32522.83038277109,1952.157458699046,6303.420962499056
2002-11-04,6029.0,2526.80360638402,58700.10250622013,49954.36515375459,32533.57288601687,1965.043751076372,6267.618946059576
2002-11-05,5959.0,2467.74742620656,58687.07337509144,49925.93634676113,32494.32291734985,1984.622408514032,6263.667618255146
2002-11-06,6137.0,2614.8024046952514,58696.67685938047,49934.71034970384,32503.526180072004,2014.4406870598064,6294.702417426489
2002-11-07,6137.0,2614.408109094544,58706.28191517246,49943.48589459316,32512.73204940472,1938.160676745902,6270.672017693052
2002-11-08,6045.0,2535.628490504735,58789.319541234334,49952.26298170004,32521.940526086222,1898.3136500753671,6235.506559462796
2002-11-11,5895.0,2409.408491618923,58761.160127233554,49962.23116698598,32532.700556072214,1858.9085754957653,6218.963195636271
2002-11-12,5889.0,2404.140519787224,58821.57091587519,50835.78329261178,33668.09979047041,1889.1988000187669,6248.625748303033
2002-11-13,5851.0,2372.75155501785,58825.29463367516,51422.26024033125,34442.63903361405,1878.062341878816,6215.118276602524
2002-11-14,5859.0,2378.8822269112666,58863.007414554544,51469.74869653051,34503.903739600595,1928.710105677403,6188.042146354601
2002-11-15,6045.0,2529.5636479666546,58861.00274395247,51400.27110894892,34408.396984082785,1957.95808915815,6236.461526308603
2002-11-18,5983.0,2477.293720742767,58838.39286300951,51410.0071941291,34419.083545147325,1934.256228818228,6229.626076987572
2002-11-19,6029.0,2515.0132614156228,58853.50462552605,51379.5977896731,34376.01601449283,1934.8819022841449,6243.846063049828
2002-11-20,6168.0,2630.602447066929,58862.941853456825,51271.58334727112,34229.13350366808,1979.143541517221,6215.349972024765
2002-11-21,6246.0,2696.7385156358505,58849.73438902035,51241.38427872191,34186.47516873363,2021.3956394842687,6197.279723715214
2002-11-22,6265.0,2712.738535033993,58859.23550524892,51249.94021944848,34195.55826021835,2007.8260805235093,6192.7120091575525
2002-11-25,6378.0,2810.1872380731875,58819.82803713914,51105.083927937696,33999.91900806403,2002.1023211290048,6163.4357284108655
2002-11-26,6337.0,2773.633759780176,58835.12347365379,50844.71145845205,33651.14975970724,1940.265277266919,6145.223771295114
2002-11-27,6392.0,2821.3612785412115,58822.13542909,50853.3543960639,33660.29344807116,2012.9956639745608,6131.256428369941
2002-11-28,6457.0,2878.316461927623,58809.221288534376,50443.56786066662,33115.513199806745,2010.1663190975405,6123.135597908333
2002-11-29,6546.0,2957.2289269398952,58830.27491397849,50452.29463081165,33124.710945390776,1995.558783540516,6107.792294533336
2002-12-02,6588.0,2994.730937827645,58870.28108444075,50462.22437077155,33135.488895088274,2012.9511325590183,6145.7943709464535
2002-12-03,6650.0,3050.6464789650536,58857.303052789466,50584.351792336936,33293.61464026522,1995.8417297833423,6173.311426311079
2002-12-04,6452.0,2868.5239036015764,58872.671090020354,50593.06134201444,33302.8071238204,1985.2654642336768,6188.633342975258
2002-12-05,6516.0,2924.999448171233,58893.68620321294,50601.77239129116,33312.002145452454,1969.897999490812,6223.528970410839
2002-12-06,6478.0,2890.442361162735,58897.69578971226,50610.48494042533,33321.199705862186,1982.82522708756,6246.823758065258
2002-12-09,6378.0,2800.767774003268,58909.39249751999,50620.404215872666,33331.98681219253,1907.7771125188688,6206.406067004648
2002-12-10,6337.0,2764.336819281194,58941.73331934378,50667.055191161104,33391.148250538354,1940.5606480389488,6223.024164152707
2002-12-11,6288.0,2721.170249687981,58974.0338976536,50675.76509922014,33400.34936694515,1935.06118787648,6220.497493778749
2002-12-12,6378.0,2798.6560094254164,58983.60355348029,50836.66557024016,33610.16836039598,1934.8477104846213,6225.155047663073
2002-12-13,6385.0,2804.377167060656,59010.194232819376,50845.34892371672,33619.35616288842,1899.6345850987,6189.608698696162
2002-12-16,6217.0,2656.378603014588,59016.05994190697,50855.24457792191,33630.14768169781,1939.0450155702745,6136.948171772734
2002-12-17,6367.0,2784.161017061361,59031.2803582924,50863.931104857824,33639.34094581294,1926.128558503966,6162.304414462255
2002-12-18,6407.0,2818.723573922335,59040.81078458282,51025.65734066622,33850.963272507186,1904.6602919190632,6199.8427377106445
2002-12-20,6435.0,2842.935412983248,59042.82568658581,51042.978243170495,33871.63455147709,1922.060241244648,6241.500504029569
2002-12-23,6274.0,2700.2494975729487,59077.096072891465,51168.202599932025,34035.518060611095,1915.5146301408256,6216.101867373618
2002-12-24,6129.0,2575.0300196280373,59080.88576429293,51176.84445207498,34044.691591110604,1903.1601279819663,6243.44530785176
2002-12-26,6137.0,2581.3639404607616,59102.75328491136,51194.13253520219,34065.36922465284,1902.7437746249989,6248.1484883771545
2002-12-27,6024.0,2485.913867460782,59129.27806997421,51202.77876667948,34074.55080088161,1856.6261015021216,6272.059820007972
2002-12-30,5791.0,2293.235577446973,59163.48228855986,51212.64578536344,34085.35773316309,1871.1215138261389,6279.357982121295
2003-01-02,5816.0,2312.6897684337605,59228.77529916668,51238.59824260746,34117.577379968345,1920.086659901025,6143.914071982936
2003-01-03,6066.0,2511.162364475817,59215.19956292214,51791.11833701893,34851.04742330929,1939.6835749112963,6193.933834092155
2003-01-06,6123.0,2557.976659474451,59243.63180955972,51800.90007593804,34861.833268923685,1954.9880455241416,6124.400577442932
2003-01-07,5986.0,2443.1232528261785,59247.182489694445,51691.79302078309,34712.59644081448,1946.037867493188,6130.398477359657
2003-01-08,5994.0,2449.2850779016994,59279.28616635255,51700.367519183135,34721.743236394155,1919.5390168473568,6148.540183847675
2003-01-09,5816.0,2303.4460235897945,59294.210484306524,52181.29615887245,35365.352528703166,1944.4241639121915,6064.985737518548
2003-01-10,5764.0,2261.909134803917,59309.1227308656,52150.06996990165,35320.612227386984,1946.3600320646235,6061.346624094525
